,id,Photo_ArchivalDate,Photo_Provenance,Photo_KHI_Classification,Photo_AcquisitionDate,Photo_Photographer,Art_id0,Art_id_sublevel0,Art_type0,Art_title0,Art_GeoStyle0,Art_ActualState0,Art_Artist0,Art_GeoLocation0,Art_Institution0,Art_PhysLocation_Geo0,Art_PhysLocation_Name0,Art_Date0,Art_id1,Art_id_sublevel1,Art_type1,Art_title1,Art_GeoStyle1,Art_ActualState1,Art_Artist1,Art_GeoLocation1,Art_Institution1,Art_PhysLocation_Geo1,Art_PhysLocation_Name1,Art_Date1,Art_id2,Art_id_sublevel2,Art_type2,Art_title2,Art_GeoStyle2,Art_ActualState2,Art_Artist2,Art_GeoLocation2,Art_Institution2,Art_PhysLocation_Geo2,Art_PhysLocation_Name2,Art_Date2
263,222936,1967,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
264,13701,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1907,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
265,13700,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1907,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
266,183099,1963,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
267,232460,1968,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
268,232463,1968,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
269,13699,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
270,131255,1941,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
271,131254,1941,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
272,232465,1968,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
273,222937,1967,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
274,232461,1968,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
275,131256,1941,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
276,13704,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
277,231969,1968,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,001",Deckenbild,Aurora und ihr Gefolge,,,Guercino,,,,,,,,,,,,,,,,,
278,121304,1939,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,002",Bild,Allegorie des Tages,,,Guercino,,,,,,,,,,,,,,,,,
279,13698,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,002",Bild,Allegorie des Tages,,,Guercino,,,,,,,,,,,,,,,,,
280,222935,1967,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,002",Bild,Allegorie des Tages,,,Guercino,,,,,,,,,,,,,,,,,
281,222934,1967,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,003",Bild,Allegorie der Nacht,,,Guercino,,,,,,,,,,,,,,,,,
282,13697,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,003",Bild,Allegorie der Nacht,,,Guercino,,,,,,,,,,,,,,,,,
283,131253,1941,No Data,Mal. Bar.,,,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,003",Bild,Allegorie der Nacht,,,Guercino,,,,,,,,,,,,,,,,,
284,13702,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,003",Bild,Allegorie der Nacht,,,Guercino,,,,,,,,,,,,,,,,,
285,13703,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Brogi,07503029,,Gewölbedekoration,Allegorien der Tageszeiten,,,Guercino,Rom,Villa Ludovisi,Rom,Villa Ludovisi,1621,,"07503029,T,003",Bild,Allegorie der Nacht,,,Guercino,,,,,,,,,,,,,,,,,
286,13648,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,Reali,70013198,,Bild,Das Urteil Salomos,,,"Giordano, Luca",,unbekannt,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,13490,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1897,Hanfstaengl,07700959,,Bild,Bogenschnitzender Amor,,,Parmigianino,Wien,Kunsthistorisches Museum,,,1531-1534,,,,,,,,,,,,,,,,,,,,,,,,
288,13419,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1894,Hanfstaengl,70013041,,Altarbild,Der büßende heilige Hieronymus,,,Garofalo,Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,,,,,,,,,,,,,,,,,,,,,,,,,
289,13625,1912,"Buerkel, Ludwig von",Mal. Franz.,vor 1912,unbekannt,70013079,,Bild,Flusslandschaft mit Figuren,,,"Dughet, Gaspard",Rom,Galleria Colonna,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,60569,1929,"Fossati Bellani, Luigi Vittorio",Mal. Franz.,vor 1912,Anderson,70013079,,Bild,Flusslandschaft mit Figuren,,,"Dughet, Gaspard",Rom,Galleria Colonna,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,13607,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013108,,Bild,Selbstbildnis des Künstlers,,,"Carpioni, Giulio (der Ältere)",Mailand,Pinacoteca di Brera,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,13774,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,unbekannt,70013205,,Bild,Der Engel der Barmherzigkeit,,,"Highmore, Joseph (1692)",New Haven (Connecticut),Yale Center for British Art,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,312320,1975,No Data,Mal. Ren.,,,07601157,,Bild,Eleonora da Toledo mit ihrem Sohn Francesco,,,"Bronzino, Agnolo",Florenz,Galleria degli Uffizi,,,1545,,,,,,,,,,,,,,,,,,,,,,,,
294,13358,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Alinari,07601157,,Bild,Eleonora da Toledo mit ihrem Sohn Francesco,,,"Bronzino, Agnolo",Florenz,Galleria degli Uffizi,,,1545,,,,,,,,,,,,,,,,,,,,,,,,
295,283366,1973,No Data,Mal. Ren.,,,07601157,,Bild,Eleonora da Toledo mit ihrem Sohn Francesco,,,"Bronzino, Agnolo",Florenz,Galleria degli Uffizi,,,1545,,,,,,,,,,,,,,,,,,,,,,,,
296,496614,1992,"Camesasca, Ettore",Mal. Ren.,,,07601157,,Bild,Eleonora da Toledo mit ihrem Sohn Francesco,,,"Bronzino, Agnolo",Florenz,Galleria degli Uffizi,,,1545,,,,,,,,,,,,,,,,,,,,,,,,
297,13561,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,07700924,,Bild,Christus und die Ehebrecherin,,unvollendet,Tizian,Wien,Kunsthistorisches Museum,,,um 1511,,,,,,,,,,,,,,,,,,,,,,,,
298,57270,1929,"Gronau, Georg",Mal. Ren.,,,07700924,,Bild,Christus und die Ehebrecherin,,unvollendet,Tizian,Wien,Kunsthistorisches Museum,,,um 1511,,,,,,,,,,,,,,,,,,,,,,,,
299,57271,1929,"Gronau, Georg",Mal. Ren.,,,07700924,,Bild,Christus und die Ehebrecherin,,unvollendet,Tizian,Wien,Kunsthistorisches Museum,,,um 1511,,,,,,,,,,,,,,,,,,,,,,,,
300,286252,1973,"Donati, Pier Paolo",Mal. Ren.,,,07700924,,Bild,Christus und die Ehebrecherin,,unvollendet,Tizian,Wien,Kunsthistorisches Museum,,,um 1511,,,,,,,,,,,,,,,,,,,,,,,,
301,294274,1974,"Burckhardt, Jakob (Nachlass)",Mal. Ren.,,,07700924,,Bild,Christus und die Ehebrecherin,,unvollendet,Tizian,Wien,Kunsthistorisches Museum,,,um 1511,,,,,,,,,,,,,,,,,,,,,,,,
302,13416,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Alinari,70013042,,Bild,Die Tiburtinische Sybille und Augustus,,,Garofalo,Florenz,"Galleria Palatina, Palazzo Pitti",,,,,,,,,,,,,,,,,,,,,,,,,,,
303,256016,1970,No Data,Mal. Ren.,,Brogi,70013042,,Bild,Die Tiburtinische Sybille und Augustus,,,Garofalo,Florenz,"Galleria Palatina, Palazzo Pitti",,,,,,,,,,,,,,,,,,,,,,,,,,,
304,393280,1981,"Pudelko, Georg",Mal. Ren.,,Brogi,70013042,,Bild,Die Tiburtinische Sybille und Augustus,,,Garofalo,Florenz,"Galleria Palatina, Palazzo Pitti",,,,,,,,,,,,,,,,,,,,,,,,,,,
305,13481,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013054,,Bild,Bildnis einer Frau,,,"Cariani, Giovanni",Wien,Kunsthistorisches Museum Wien,,,um 1530/1535,,,,,,,,,,,,,,,,,,,,,,,,
306,432201,1986,"Heinemann, Fritz",Mal. Ren.,,unbekannt,70013054,,Bild,Bildnis einer Frau,,,"Cariani, Giovanni",Wien,Kunsthistorisches Museum Wien,,,um 1530/1535,,,,,,,,,,,,,,,,,,,,,,,,
307,13479,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013066,,Bild,Bildnis einer jungen Frau,,,"Palma, Jacopo (1480)",Wien,Kunsthistorisches Museum Wien,,,1512/1514,,,,,,,,,,,,,,,,,,,,,,,,
308,13583,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Brogi,70013078,,Bild,Das goldene Zeitalter,,,"Zucchi, Jacopo",Florenz,Galleria degli Uffizi,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,13695,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1903,Hanfstaengl,70013199,,Bild,Madonna mit Kind,,,Guercino,Chatsworth House,Devonshire Collection,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,13749,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1894,Anderson,70013030,,Bild,Der Wald der Philosophen,,,"Rosa, Salvator",Firenze,"Galleria Palatina, Palazzo Pitti",,,,,,,,,,,,,,,,,,,,,,,,,,,
311,13423,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,07702841,,Bild,Heiliger Liberalis,,,Giorgione,London,National Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,431502,1986,"Heinemann, Fritz",Mal. Ren.,,,07702841,,Bild,Heiliger Liberalis,,,Giorgione,London,National Gallery,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,13575,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1901,Anderson,70013068,,Bild,Kreuzabnahme,,,"Vasari, Giorgio",Rom,Galleria Doria Pamphilj,,,1533-1538,,,,,,,,,,,,,,,,,,,,,,,,
314,13777,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1912,"Hermans, Gustave",70013206,,Bild,Ruinen mit Figuren,,,"Pannini, Giovanni Paolo",Brüssel,Musées Royaux des Beaux-Arts de Belgique,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,13606,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Brogi,70013109,,Bild,Christus und der ungläubige Thomas,,,"Strozzi, Bernardo",Genua,Galleria di Palazzo Rosso,,,um 1630,,,,,,,,,,,,,,,,,,,,,,,,
316,551383,2000,"Heikamp, Detlef",Mal. Ren.,,,07770005,,Bild,Der heilige Hieronymus im Studierzimmer,,,Antonello da Messina,London,National Gallery,,,um 1474,,,,,,,,,,,,,,,,,,,,,,,,
317,489233,1992,"Tempestini, Anchise",Mal. Ren.,,,07770005,,Bild,Der heilige Hieronymus im Studierzimmer,,,Antonello da Messina,London,National Gallery,,,um 1474,,,,,,,,,,,,,,,,,,,,,,,,
318,401305,1982,No Data,Mal. Ren.,,"Hanfstaengl, Franz Seraph",07770005,,Bild,Der heilige Hieronymus im Studierzimmer,,,Antonello da Messina,London,National Gallery,,,um 1474,,,,,,,,,,,,,,,,,,,,,,,,
319,13232,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,07770005,,Bild,Der heilige Hieronymus im Studierzimmer,,,Antonello da Messina,London,National Gallery,,,um 1474,,,,,,,,,,,,,,,,,,,,,,,,
320,8171,1907,No Data,Mal. Ren.,,,07770005,,Bild,Der heilige Hieronymus im Studierzimmer,,,Antonello da Messina,London,National Gallery,,,um 1474,,,,,,,,,,,,,,,,,,,,,,,,
321,13171,1912,"Buerkel, Ludwig von",Mal. Ren.,1897,Bruckmann,07701994,,Bild,Maria mit dem Kind und einem Engel,,,Lorenzo di Credi,Malibu,J. Paul Getty Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,106251/1,1935,"Degenhart, Bernhard",Mal. Ren.,,,07701994,,Bild,Maria mit dem Kind und einem Engel,,,Lorenzo di Credi,Malibu,J. Paul Getty Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,155967,1958,No Data,Mal. Ren.,,,07701994,,Bild,Maria mit dem Kind und einem Engel,,,Lorenzo di Credi,Malibu,J. Paul Getty Museum,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,13498,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013031,,Bild,Anbetung der heiligen drei Könige,,,"Pontormo, Jacopo",Firenze,"Galleria Palatina, Palazzo Pitti",,,1520,,,,,,,,,,,,,,,,,,,,,,,,
325,393727,1981,"Pudelko, Georg",Mal. Ren.,vor 1903,Brogi,70013031,,Bild,Anbetung der heiligen drei Könige,,,"Pontormo, Jacopo",Firenze,"Galleria Palatina, Palazzo Pitti",,,1520,,,,,,,,,,,,,,,,,,,,,,,,
326,13582,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1907,Anderson,70013140,,Wandbild,Kreuzabnahme,,,Daniele da Volterra,Rom,Santissima Trinità dei Monti,Rom,Santissima Trinità dei Monti,,,,,,,,,,,,,,,,,,,,,,,,,
327,182194,1962,No Data,Mal. Ren.,,unbekannt,70013140,,Wandbild,Kreuzabnahme,,,Daniele da Volterra,Rom,Santissima Trinità dei Monti,Rom,Santissima Trinità dei Monti,,,,,,,,,,,,,,,,,,,,,,,,,
328,13127,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013043,,Bild,Maria mit Kind und einem Stiftenpaar,,,"Bellini, Gentile",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,um 1460,,,,,,,,,,,,,,,,,,,,,,,,
329,122702,1939,Kaiser-Friedrich-Museum,Mal. Ren.,vor 1939,"Schwarz, Arthur",70013043,,Bild,Maria mit Kind und einem Stiftenpaar,,,"Bellini, Gentile",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,um 1460,,,,,,,,,,,,,,,,,,,,,,,,
330,13301,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013055,,Bild,Der heilige Christophorus,,,"Tura, Cosimo",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,um 1484,,,,,,,,,,,,,,,,,,,,,,,,
331,106072,1935,"Fossati Bellani, Luigi Vittorio",Mal. Ren.,vor 1935,Fiorentini,70013055,,Bild,Der heilige Christophorus,,,"Tura, Cosimo",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,um 1484,,,,,,,,,,,,,,,,,,,,,,,,
332,232602,1968,"Grote, Andreas",Mal. Ren.,,unbekannt,70013055,,Bild,Der heilige Christophorus,,,"Tura, Cosimo",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",,,um 1484,,,,,,,,,,,,,,,,,,,,,,,,
333,13465,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013067,,Bild,"Die heilige Justina, von einem Stifter verehrt",,,"Moretto, Alessandro",Wien,Kunsthistorisches Museum Wien,,,1530/1534,,,,,,,,,,,,,,,,,,,,,,,,
334,57234,1929,"Ewald, Gerhard",Mal. Ren.,,Wolfrum,70013067,,Bild,"Die heilige Justina, von einem Stifter verehrt",,,"Moretto, Alessandro",Wien,Kunsthistorisches Museum Wien,,,1530/1534,,,,,,,,,,,,,,,,,,,,,,,,
335,544355,1998,"Di Giampaolo, Mario",Mal. Ren.,,,07901936,,Bild,Madonna mit Kind und dem heiligen Bruno,,,"Mazzola-Bedoli, Girolamo",München,Bayerische Staatsgemäldesammlungen,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,13487,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,07901936,,Bild,Madonna mit Kind und dem heiligen Bruno,,,"Mazzola-Bedoli, Girolamo",München,Bayerische Staatsgemäldesammlungen,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,69129,1930,No Data,Mal. Ren.,,,07901936,,Bild,Madonna mit Kind und dem heiligen Bruno,,,"Mazzola-Bedoli, Girolamo",München,Bayerische Staatsgemäldesammlungen,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,13456,1912,"Buerkel, Ludwig von",Mal. Ren.,1900,"Schwarz, Arthur",07700239,,Bild,Bildnis Michelangelo Buonarroti,,,"Venusti, Marcello",Rom,Pinacoteca Capitolina,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,152941,1957,No Data,Mal. Ren.,,,07700239,,Bild,Bildnis Michelangelo Buonarroti,,,"Venusti, Marcello",Rom,Pinacoteca Capitolina,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,283559,1972,No Data,Mal. Ren.,,,07700239,,Bild,Bildnis Michelangelo Buonarroti,,,"Venusti, Marcello",Rom,Pinacoteca Capitolina,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,13439,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1896,Alinari,70013057,,Bild,Die heilige Maria Magdalena,,,"Ubertini, Francesco",Florenz,"Galleria Palatina, Palazzo Pitti",,,um 1530,,,,,,,,,,,,,,,,,,,,,,,,
342,23573,1925,No Data,Mal. Ren.,vor 1925,"Mannelli, Anchise",70013057,,Bild,Die heilige Maria Magdalena,,,"Ubertini, Francesco",Florenz,"Galleria Palatina, Palazzo Pitti",,,um 1530,,,,,,,,,,,,,,,,,,,,,,,,
343,257079,1970,No Data,Mal. Ren.,vor 1932,Brogi,70013057,,Bild,Die heilige Maria Magdalena,,,"Ubertini, Francesco",Florenz,"Galleria Palatina, Palazzo Pitti",,,um 1530,,,,,,,,,,,,,,,,,,,,,,,,
344,13526,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Brogi,70013207,,Bild,"Madonna in der Glorie mit den heiligen Lucia, Agatha und Märtyrern",,,"Rizzo, Antonio",Messina,Chiesa di Santa Lucia,Messina,Chiesa di Santa Lucia,1591,,,,,,,,,,,,,,,,,,,,,,,,
345,13572,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1899,Anderson,70013069,,Bild,Die drei Grazien,,,"Manetti, Rutilio di Lorenzo",Rom,Galleria Borghese,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,13128,1912,"Buerkel, Ludwig von",Mal. Ren.,1895,Hanfstaengl,07705394,,Bild,Heiliger Sebastian,,,"Basaiti, Marco",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,434214,1986,"Heinemann, Fritz",Mal. Ren.,,,07705394,,Bild,Heiliger Sebastian,,,"Basaiti, Marco",Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,13568,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1912,Hanfstaengl,07703028,,Bild,Selbstbildnis,,,Tizian,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,um 1550,,,,,,,,,,,,,,,,,,,,,,,,
349,471088,1990,"Heinemann, Fritz",Mal. Ren.,,"Steinkopf, Walter",07703028,,Bild,Selbstbildnis,,,Tizian,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,um 1550,,,,,,,,,,,,,,,,,,,,,,,,
350,471089,1990,"Heinemann, Fritz",Mal. Ren.,,,07703028,,Bild,Selbstbildnis,,,Tizian,Berlin,Staatliche Museen zu Berlin - Preußischer Kulturbesitz,,,um 1550,,,,,,,,,,,,,,,,,,,,,,,,
351,13694,1912,"Buerkel, Ludwig von",Mal. Bar.,vor 1899,Alinari,70013020,,Bild,Die Rückkehr des verlorenen Sohnes,,,Guercino,Turin,Galleria Sabauda,,,1617?,,,,,,,,,,,,,,,,,,,,,,,,
352,13497,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1897,Hanfstaengl,70013032,,Bild,Bildnis des Kardinals Rodolfo Pio,,,"Salviati, Francesco",Wien,Kunsthistorisches Museum Wien,,,1540/1550,,,,,,,,,,,,,,,,,,,,,,,,
353,148493,1956,Fine Arts Museum of San Francisco,Mal. Ren.,,unbekannt,70013032,,Bild,Bildnis des Kardinals Rodolfo Pio,,,"Salviati, Francesco",Wien,Kunsthistorisches Museum Wien,,,1540/1550,,,,,,,,,,,,,,,,,,,,,,,,
354,13351,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013044,,Bild,Thronende Maria mit Kind und Heiligen,,,"Bordone, Paris",Berlin,"Gemäldegalerie, Staatliche Museen zu Berlin - Preußischer Kulturbesitz",Belluno,Santa Maria dei Battuti,um 1548,,,,,,,,,,,,,,,,,,,,,,,,
355,13315,1912,"Buerkel, Ludwig von",Mal. Ren.,vor 1903,Hanfstaengl,70013056,,Bild,Bildnis von Gabrielle d'Eströes,,,Leonardo da Vinci,Althorp,,,,1576/1600,,,,,,,,,,,,,,,,,,,,,,,,
356,413005,1983,No Data,Mal. Roman.,1986,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,001",Wanddekoration,Dekoration des Triumphbogens,,,,,,,,
357,413006,1983,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,002",Fries,Dekoration der südlichen Langhauswand,,,,,,,,
358,594251,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,002",Fries,Dekoration der südlichen Langhauswand,,,,,,,,
359,594248,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,002",Fries,Dekoration der südlichen Langhauswand,,,,,,,,
360,594894,2010,No Data,Mal. Roman.,,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,002",Fries,Dekoration der südlichen Langhauswand,,,,,,,,
361,594249,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,002",Fries,Dekoration der südlichen Langhauswand,,,,,,,,
362,594250,2010,No Data,Mal. Roman.,1982,"Fiorucci, Carlo",07650449,,Innenausstattung,Innendekoration von San Bevignate in Perugia,,Fragment,Meister der San Bevignate,Perugia,San Bevignate,Perugia,San Bevignate,1201/1300,,,,,,,,,,,,,,"07650449,T,002",Fries,Dekoration der südlichen Langhauswand,,,,,,,,
